602.7398	133.4835
694.2262	193.3355
605.6505	195.7852
1085.0061	224.8372
996.9048	224.2448
1085.6903	161.7385
997.6791	161.2979

317.5410	220.4363
229.8149	219.9900
317.9952	157.7932
230.7117	156.7346
690.5908	131.5998
602.7957	133.4548
694.2577	193.3111
605.7075	195.7568
1085.0498	224.8224
996.9404	224.2256
1085.7156	161.7241
997.7086	161.2714

318.2673	219.0946
230.5932	218.8726
318.8048	156.4458
231.5118	155.5617
689.2940	132.7107
601.5173	134.4921
692.8434	194.1178
604.5412	196.6925
1082.6135	222.1701
994.7372	221.7365
1083.4313	159.0342
995.5333	158.5800

318.2458	219.0797
230.5763	218.8574
318.7830	156.4363
231.4919	155.5478
689.2735	132.7163
601.5044	134.4868
692.8193	194.1198
604.5217	196.6938
1082.5900	222.1780
994.7092	221.7400
1083.4001	159.0423
995.5145	158.5872

318.2377	219.1134
230.5591	218.8878
318.7718	156.4639
231.4816	155.5749
689.2577	132.7307
601.4994	134.5123
692.8006	194.1415
604.5088	196.7165
1082.5776	222.1982
994.6955	221.7551
1083.3892	159.0677
995.5042	158.6042

318.2375	219.0885
230.5649	218.8694
318.7752	156.4417
231.4849	155.5599
689.2657	132.7199
601.5014	134.4896
692.8031	194.1259
604.5196	196.7012
1082.5905	222.1846
994.7136	221.7459
1083.4082	159.0500
995.5155	158.5881

318.2270	219.0871
230.5561	218.8657
318.7691	156.4379
231.4785	155.5527
689.2681	132.7196
601.4986	134.4939
692.8048	194.1199
604.5067	196.7024
1082.6015	222.1949
994.7153	221.7499
1083.4142	159.0580
995.5222	158.5948

318.1767	219.0929
230.5101	218.8771
318.7162	156.4472
231.4354	155.5615
689.2202	132.7180
601.4737	134.4934
692.7660	194.1090
604.4648	196.6999
1082.5556	222.1743
994.6688	221.7379
1083.3664	159.0375
995.4862	158.5817

318.2135	219.1127
230.5406	218.8901
318.7508	156.4665
231.4631	155.5759
689.2291	132.7350
601.4828	134.5122
692.7769	194.1554
604.4794	196.7217
1082.5488	222.2038
994.6633	221.7626
1083.3611	159.0723
995.4827	158.6100

318.2682	219.0791
230.6073	218.8580
318.8076	156.4328
231.5163	155.5484
689.2720	132.7121
601.5083	134.4855
692.8203	194.1124
604.5260	196.6930
1082.5814	222.1665
994.7032	221.7328
1083.3942	159.0304
995.5106	158.5767

318.2615	219.0960
230.5896	218.8730
318.8035	156.4468
231.5069	155.5632
689.3090	132.7200
601.5186	134.4973
692.8440	194.1344
604.5344	196.7059
1082.6096	222.1820
994.7332	221.7468
1083.4231	159.0481
995.5335	158.5896

318.2596	219.0444
230.5913	218.8291
318.8006	156.4016
231.5035	155.5185
689.2953	132.6760
601.5165	134.4529
692.8265	194.0607
604.5420	196.6589
1082.6138	222.1259
994.7382	221.7039
1083.4232	158.9911
995.5408	158.5439

318.2765	219.0433
230.6152	218.8247
318.8258	156.3978
231.5243	155.5170
689.2786	132.6981
601.5135	134.4670
692.8280	194.0899
604.5364	196.6680
1082.5784	222.1554
994.7046	221.7221
1083.3865	159.0207
995.5139	158.5681

318.2575	219.0549
230.5924	218.8357
318.8021	156.4125
231.5071	155.5285
689.2893	132.7010
601.5072	134.4679
692.8153	194.0942
604.5241	196.6764
1082.5795	222.1597
994.7049	221.7272
1083.3888	159.0300
995.5105	158.5730

318.2283	219.0990
230.5584	218.8793
318.7681	156.4493
231.4801	155.5653
689.2749	132.7250
601.5005	134.5018
692.8009	194.1244
604.5120	196.7074
1082.5959	222.1934
994.7157	221.7502
1083.4120	159.0574
995.5228	158.5968

318.2038	219.0932
230.5389	218.8744
318.7383	156.4472
231.4576	155.5609
689.2166	132.7304
601.4732	134.5067
692.7582	194.1392
604.4689	196.7075
1082.5422	222.2026
994.6576	221.7570
1083.3490	159.0685
995.4752	158.6042

318.2011	219.1109
230.5346	218.8895
318.7422	156.4628
231.4562	155.5759
689.2138	132.7458
601.4703	134.5136
692.7606	194.1435
604.4642	196.7228
1082.5247	222.2028
994.6457	221.7603
1083.3326	159.0682
995.4648	158.6081

318.1917	219.0772
230.5281	218.8598
318.7362	156.4336
231.4498	155.5491
689.2081	132.7167
601.4696	134.4810
692.7413	194.1145
604.4638	196.6934
1082.5375	222.1697
994.6502	221.7357
1083.3432	159.0324
995.4759	158.5749

318.1819	219.0842
230.5086	218.8729
318.7207	156.4384
231.4362	155.5570
689.2290	132.7085
601.4732	134.4804
692.7554	194.1097
604.4645	196.6927
1082.5458	222.1553
994.6618	221.7244
1083.3460	159.0188
995.4804	158.5699

318.2778	219.0688
230.6127	218.8481
318.8181	156.4230
231.5237	155.5412
689.2860	132.7043
601.5138	134.4803
692.8220	194.1093
604.5327	196.6835
